Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
13.746	1	0	1	-94.4748
13.75	1	0	1	-94.4733
13.755	1	0	1	-94.4714
13.76	1	0	1	-94.4696
13.765	1	0	1	-94.4677
13.77	1	0	1	-94.4659
13.775	1	0	1	-94.4641
13.78	1	0	1	-94.4622
13.785	1	0	1	-94.4604
13.79	1	0	1	-94.4585
13.795	1	0	1	-94.4567
13.8	1	0	1	-94.4548
13.805	1	0	1	-94.453
13.81	1	0	1	-94.4511
13.815	1	0	1	-94.4493
13.82	1	0	1	-94.4474
13.825	1	0	1	-94.4456
13.826	1	0	1	-94.4452
13.83	1	0	1	-94.4437
13.835	1	0	1	-94.4419
13.84	1	0	1	-94.44
13.845	1	0	1	-94.4382
13.85	1	0	1	-94.4363
13.855	1	0	1	-94.4345
13.86	1	0	1	-94.4326
13.865	1	0	1	-94.4308
13.87	1	0	1	-94.429
13.875	1	0	1	-94.4271
13.88	1	0	1	-94.4253
13.885	1	0	1	-94.4234
13.89	1	0	1	-94.4216
13.895	1	0	1	-94.4197
13.9	1	0	1	-94.4179
13.905	1	0	1	-94.416
13.906	1	0	1	-94.4157
13.91	1	0	1	-94.4142
13.915	1	0	1	-94.4123
13.92	1	0	1	-94.4105
13.925	1	0	1	-94.4086
13.93	1	0	1	-94.4068
13.935	1	0	1	-94.405
13.94	1	0	1	-94.4031
13.945	1	0	1	-94.4013
13.95	1	0	1	-94.3994
13.955	1	0	1	-94.3976
13.96	1	0	1	-94.3957
13.965	1	0	1	-94.3939
13.97	1	0	1	-94.392
13.975	1	0	1	-94.3902
13.98	1	0	1	-94.3884
13.985	1	0	1	-94.3865
13.986	1	0	1	-94.3861
13.99	1	0	1	-94.3847
13.995	1	0	1	-94.3828
14	1	0	1	-94.381
14.005	1	0	1	-94.3791
14.01	1	0	1	-94.3773
14.015	1	0	1	-94.3754
14.02	1	0	1	-94.3736
14.025	1	0	1	-94.3718
14.03	1	0	1	-94.3699
14.035	1	0	1	-94.3681
14.04	1	0	1	-94.3662
14.045	1	0	1	-94.3644
14.05	1	0	1	-94.3625
14.055	1	0	1	-94.3607
14.06	1	0	1	-94.3589
14.065	1	0	1	-94.357
14.066	1	0	1	-94.3566
14.07	1	0	1	-94.3552
14.075	1	0	1	-94.3533
14.08	1	0	1	-94.3515
14.085	1	0	1	-94.3496
14.09	1	0	1	-94.3478
14.095	1	0	1	-94.346
14.1	1	0	1	-94.3441
14.105	1	0	1	-94.3423
14.11	1	0	1	-94.3404
14.115	1	0	1	-94.3386
14.12	1	0	1	-94.3367
14.125	1	0	1	-94.3349
14.13	1	0	1	-94.3331
14.135	1	0	1	-94.3312
14.14	1	0	1	-94.3294
14.145	1	0	1	-94.3275
14.146	1	0	1	-94.3272
14.15	1	0	1	-94.3257
14.155	1	0	1	-94.3239
14.16	1	0	1	-94.322
14.165	1	0	1	-94.3202
14.17	1	0	1	-94.3183
14.175	1	0	1	-94.3165
14.18	1	0	1	-94.3147
14.185	1	0	1	-94.3128
14.19	1	0	1	-94.311
14.195	1	0	1	-94.3091
14.2	1	0	1	-94.3073
14.205	1	0	1	-94.3055
14.21	1	0	1	-94.3036
14.215	1	0	1	-94.3018
14.22	1	0	1	-94.2999
14.225	1	0	1	-94.2981
14.226	1	0	1	-94.2977
14.23	1	0	1	-94.2963
14.235	1	0	1	-94.2944
14.24	1	0	1	-94.2926
14.245	1	0	1	-94.2907
14.25	1	0	1	-94.2889
14.255	1	0	1	-94.2871
14.26	1	0	1	-94.2852
14.265	1	0	1	-94.2834
14.27	1	0	1	-94.2815
14.275	1	0	1	-94.2797
14.28	1	0	1	-94.2779
14.285	1	0	1	-94.276
14.29	1	0	1	-94.2742
14.295	1	0	1	-94.2724
14.3	1	0	1	-94.2705
14.305	1	0	1	-94.2687
14.306	1	0	1	-94.2683
14.31	1	0	1	-94.2668
14.315	1	0	1	-94.265
14.32	1	0	1	-94.2632
14.325	1	0	1	-94.2613
14.33	1	0	1	-94.2595
14.335	1	0	1	-94.2577
14.34	1	0	1	-94.2558
14.345	1	0	1	-94.254
14.35	1	0	1	-94.2521
14.355	1	0	1	-94.2503
14.36	1	0	1	-94.2485
14.365	1	0	1	-94.2466
14.37	1	0	1	-94.2448
14.375	1	0	1	-94.243
14.38	1	0	1	-94.2411
14.385	1	0	1	-94.2393
14.386	1	0	1	-94.2389
14.39	1	0	1	-94.2375
14.395	1	0	1	-94.2356
14.4	1	0	1	-94.2338
14.405	1	0	1	-94.2319
14.41	1	0	1	-94.2301
14.415	1	0	1	-94.2283
14.42	1	0	1	-94.2264
14.425	1	0	1	-94.2246
14.43	1	0	1	-94.2228
14.435	1	0	1	-94.2209
14.44	1	0	1	-94.2191
14.445	1	0	1	-94.2173
14.45	1	0	1	-94.2154
14.455	1	0	1	-94.2136
14.46	1	0	1	-94.2118
14.465	1	0	1	-94.2099
14.466	1	0	1	-94.2096
14.47	1	0	1	-94.2081
14.475	1	0	1	-94.2063
14.48	1	0	1	-94.2044
14.485	1	0	1	-94.2026
14.49	1	0	1	-94.2008
14.495	1	0	1	-94.1989
14.5	1	0	1	-94.1971
14.505	1	0	1	-94.1953
14.51	1	0	1	-94.1934
14.511	1	0	1	-94.1931
14.512	1	0	1	-94.1927
14.515	1	0	1	-94.1916
14.517	1	0	1	-94.1909
14.52	1	0	1	-94.1898
14.525	1	0	1	-94.1879
14.53	1	0	1	-94.1861
14.535	1	0	1	-94.1843
14.54	1	0	1	-94.1824
14.545	1	0	1	-94.1806
14.546	1	0	1	-94.1802
14.55	1	0	1	-94.1788
14.555	1	0	1	-94.1769
14.56	1	0	1	-94.1751
14.565	1	0	1	-94.1733
14.57	1	0	1	-94.1714
14.575	1	0	1	-94.1696
14.58	1	0	1	-94.1678
14.585	1	0	1	-94.1659
14.59	1	0	1	-94.1641
14.595	1	0	1	-94.1623
14.6	1	0	1	-94.1604
14.605	1	0	1	-94.1586
14.61	1	0	1	-94.1568
14.615	1	0	1	-94.1549
14.62	1	0	1	-94.1531
14.625	1	0	1	-94.1513
14.626	1	0	1	-94.1509
14.63	1	0	1	-94.1495
14.635	1	0	1	-94.1476
14.64	1	0	1	-94.1458
14.645	1	0	1	-94.144
14.65	1	0	1	-94.1421
14.655	1	0	1	-94.1403
14.66	1	0	1	-94.1385
14.665	1	0	1	-94.1366
14.67	1	0	1	-94.1348
14.675	1	0	1	-94.133
14.68	1	0	1	-94.1312
14.685	1	0	1	-94.1293
14.69	1	0	1	-94.1275
14.695	1	0	1	-94.1257
14.7	1	0	1	-94.1238
14.705	1	0	1	-94.122
14.706	1	0	1	-94.1216
14.71	1	0	1	-94.1202
14.715	1	0	1	-94.1183
14.72	1	0	1	-94.1165
14.725	1	0	1	-94.1147
14.73	1	0	1	-94.1129
14.735	1	0	1	-94.111
14.74	1	0	1	-94.1092
14.745	1	0	1	-94.1074
14.75	1	0	1	-94.1056
14.755	1	0	1	-94.1037
14.76	1	0	1	-94.1019
14.765	1	0	1	-94.1001
14.77	1	0	1	-94.0982
14.775	1	0	1	-94.0964
14.78	1	0	1	-94.0946
14.785	1	0	1	-94.0928
14.786	1	0	1	-94.0924
14.79	1	0	1	-94.0909
14.795	1	0	1	-94.0891
14.8	1	0	1	-94.0873
14.805	1	0	1	-94.0855
14.81	1	0	1	-94.0836
14.815	1	0	1	-94.0818
14.82	1	0	1	-94.08
14.825	1	0	1	-94.0781
14.83	1	0	1	-94.0763
14.835	1	0	1	-94.0745
14.84	1	0	1	-94.0727
14.845	1	0	1	-94.0708
14.85	1	0	1	-94.069
14.855	1	0	1	-94.0672
14.86	1	0	1	-94.0654
14.865	1	0	1	-94.0635
14.866	1	0	1	-94.0632
14.87	1	0	1	-94.0617
14.875	1	0	1	-94.0599
14.88	1	0	1	-94.0581
14.885	1	0	1	-94.0562
14.89	1	0	1	-94.0544
14.895	1	0	1	-94.0526
14.9	1	0	1	-94.0508
14.905	1	0	1	-94.0489
14.91	1	0	1	-94.0471
14.915	1	0	1	-94.0453
14.92	1	0	1	-94.0435
14.925	1	0	1	-94.0417
14.93	1	0	1	-94.0398
14.935	1	0	1	-94.038
14.94	1	0	1	-94.0362
14.945	1	0	1	-94.0344
14.946	1	0	1	-94.034
14.95	1	0	1	-94.0325
14.955	1	0	1	-94.0307
14.96	1	0	1	-94.0289
14.965	1	0	1	-94.0271
14.97	1	0	1	-94.0252
14.975	1	0	1	-94.0234
14.98	1	0	1	-94.0216
14.985	1	0	1	-94.0198
14.99	1	0	1	-94.018
14.995	1	0	1	-94.0161
15	1	0	1	-94.0143
15.005	1	0	1	-94.0125
15.01	1	0	1	-94.0107
15.015	1	0	1	-94.0088
15.02	1	0	1	-94.007
15.025	1	0	1	-94.0052
15.026	1	0	1	-94.0048
15.03	1	0	1	-94.0034
15.035	1	0	1	-94.0016
15.04	1	0	1	-93.9997
15.045	1	0	1	-93.9979
15.05	1	0	1	-93.9961
15.055	1	0	1	-93.9943
15.06	1	0	1	-93.9925
15.065	1	0	1	-93.9906
15.07	1	0	1	-93.9888
15.075	1	0	1	-93.987
15.08	1	0	1	-93.9852
15.085	1	0	1	-93.9834
15.09	1	0	1	-93.9815
15.095	1	0	1	-93.9797
15.1	1	0	1	-93.9779
15.105	1	0	1	-93.9761
15.106	1	0	1	-93.9757
15.11	1	0	1	-93.9743
15.115	1	0	1	-93.9724
15.12	1	0	1	-93.9706
15.125	1	0	1	-93.9688
15.13	1	0	1	-93.967
15.135	1	0	1	-93.9652
15.14	1	0	1	-93.9634
15.145	1	0	1	-93.9615
15.15	1	0	1	-93.9597
15.155	1	0	1	-93.9579
15.16	1	0	1	-93.9561
15.165	1	0	1	-93.9543
15.17	1	0	1	-93.9525
15.175	1	0	1	-93.9506
15.18	1	0	1	-93.9488
15.185	1	0	1	-93.947
15.186	1	0	1	-93.9466
15.19	1	0	1	-93.9452
15.195	1	0	1	-93.9434
15.2	1	0	1	-93.9415
15.205	1	0	1	-93.9397
15.21	1	0	1	-93.9379
15.215	1	0	1	-93.9361
15.22	1	0	1	-93.9343
15.225	1	0	1	-93.9325
15.23	1	0	1	-93.9307
15.235	1	0	1	-93.9288
15.24	1	0	1	-93.927
15.245	1	0	1	-93.9252
15.25	1	0	1	-93.9234
15.255	1	0	1	-93.9216
15.26	1	0	1	-93.9198
15.265	1	0	1	-93.9179
15.266	1	0	1	-93.9176
15.27	1	0	1	-93.9161
15.275	1	0	1	-93.9143
15.28	1	0	1	-93.9125
15.285	1	0	1	-93.9107
15.29	1	0	1	-93.9089
15.295	1	0	1	-93.9071
15.3	1	0	1	-93.9052
15.305	1	0	1	-93.9034
15.31	1	0	1	-93.9016
15.315	1	0	1	-93.8998
15.32	1	0	1	-93.898
15.325	1	0	1	-93.8962
15.33	1	0	1	-93.8944
15.335	1	0	1	-93.8926
15.34	1	0	1	-93.8907
15.345	1	0	1	-93.8889
15.346	1	0	1	-93.8886
15.35	1	0	1	-93.8871
15.355	1	0	1	-93.8853
15.36	1	0	1	-93.8835
15.365	1	0	1	-93.8817
15.37	1	0	1	-93.8799
15.375	1	0	1	-93.8781
15.38	1	0	1	-93.8762
15.385	1	0	1	-93.8744
15.39	1	0	1	-93.8726
15.395	1	0	1	-93.8708
15.4	1	0	1	-93.869
15.405	1	0	1	-93.8672
15.41	1	0	1	-93.8654
15.415	1	0	1	-93.8636
15.42	1	0	1	-93.8618
15.425	1	0	1	-93.8599
15.426	1	0	1	-93.8596
15.43	1	0	1	-93.8581
15.435	1	0	1	-93.8563
15.44	1	0	1	-93.8545
15.445	1	0	1	-93.8527
15.45	1	0	1	-93.8509
15.455	1	0	1	-93.8491
15.46	1	0	1	-93.8473
15.465	1	0	1	-93.8455
15.47	1	0	1	-93.8437
15.475	1	0	1	-93.8419
15.48	1	0	1	-93.84
15.485	1	0	1	-93.8382
15.49	1	0	1	-93.8364
15.495	1	0	1	-93.8346
15.5	1	0	1	-93.8328
15.505	1	0	1	-93.831
15.506	1	0	1	-93.8306
15.51	1	0	1	-93.8292
15.515	1	0	1	-93.8274
15.52	1	0	1	-93.8256
15.525	1	0	1	-93.8238
15.53	1	0	1	-93.822
15.535	1	0	1	-93.8202
15.54	1	0	1	-93.8183
15.545	1	0	1	-93.8165
15.55	1	0	1	-93.8147
15.555	1	0	1	-93.8129
15.56	1	0	1	-93.8111
15.565	1	0	1	-93.8093
15.57	1	0	1	-93.8075
15.575	1	0	1	-93.8057
15.58	1	0	1	-93.8039
15.585	1	0	1	-93.8021
15.586	1	0	1	-93.8017
15.59	1	0	1	-93.8003
15.595	1	0	1	-93.7985
15.6	1	0	1	-93.7967
15.605	1	0	1	-93.7949
15.61	1	0	1	-93.7931
15.615	1	0	1	-93.7913
15.62	1	0	1	-93.7895
15.625	1	0	1	-93.7876
15.63	1	0	1	-93.7858
15.635	1	0	1	-93.784
15.64	1	0	1	-93.7822
15.645	1	0	1	-93.7804
15.65	1	0	1	-93.7786
15.655	1	0	1	-93.7768
15.66	1	0	1	-93.775
15.665	1	0	1	-93.7732
15.666	1	0	1	-93.7729
15.67	1	0	1	-93.7714
15.675	1	0	1	-93.7696
15.68	1	0	1	-93.7678
15.685	1	0	1	-93.766
15.69	1	0	1	-93.7642
15.695	1	0	1	-93.7624
15.7	1	0	1	-93.7606
15.705	1	0	1	-93.7588
15.71	1	0	1	-93.757
15.715	1	0	1	-93.7552
15.72	1	0	1	-93.7534
15.725	1	0	1	-93.7516
15.73	1	0	1	-93.7498
15.735	1	0	1	-93.748
15.74	1	0	1	-93.7462
15.745	1	0	1	-93.7444
15.746	1	0	1	-93.744
15.75	1	0	1	-93.7426
15.755	1	0	1	-93.7408
15.76	1	0	1	-93.739
15.765	1	0	1	-93.7372
15.77	1	0	1	-93.7354
15.775	1	0	1	-93.7336
15.78	1	0	1	-93.7318
15.785	1	0	1	-93.73
15.79	1	0	1	-93.7282
15.795	1	0	1	-93.7264
15.8	1	0	1	-93.7246
15.805	1	0	1	-93.7228
15.81	1	0	1	-93.721
15.815	1	0	1	-93.7192
15.82	1	0	1	-93.7174
15.825	1	0	1	-93.7156
15.826	1	0	1	-93.7152
15.83	1	0	1	-93.7138
15.835	1	0	1	-93.712
15.84	1	0	1	-93.7102
15.845	1	0	1	-93.7084
15.85	1	0	1	-93.7066
15.855	1	0	1	-93.7048
15.86	1	0	1	-93.703
15.865	1	0	1	-93.7012
15.87	1	0	1	-93.6994
15.875	1	0	1	-93.6976
15.88	1	0	1	-93.6958
15.885	1	0	1	-93.694
15.89	1	0	1	-93.6922
15.895	1	0	1	-93.6904
15.9	1	0	1	-93.6886
15.905	1	0	1	-93.6868
15.906	1	0	1	-93.6865
15.91	1	0	1	-93.685
15.915	1	0	1	-93.6832
15.92	1	0	1	-93.6814
15.925	1	0	1	-93.6797
15.93	1	0	1	-93.6779
15.935	1	0	1	-93.6761
15.94	1	0	1	-93.6743
15.945	1	0	1	-93.6725
15.95	1	0	1	-93.6707
15.955	1	0	1	-93.6689
15.96	1	0	1	-93.6671
15.965	1	0	1	-93.6653
15.97	1	0	1	-93.6635
15.975	1	0	1	-93.6617
15.98	1	0	1	-93.6599
15.985	1	0	1	-93.6581
15.986	1	0	1	-93.6578
15.99	1	0	1	-93.6563
15.995	1	0	1	-93.6545
16	1	0	1	-93.6527
16.005	1	0	1	-93.6509
16.01	1	0	1	-93.6492
16.015	1	0	1	-93.6474
16.02	1	0	1	-93.6456
16.025	1	0	1	-93.6438
16.03	1	0	1	-93.642
16.035	1	0	1	-93.6402
16.04	1	0	1	-93.6384
16.045	1	0	1	-93.6366
16.05	1	0	1	-93.6348
16.055	1	0	1	-93.633
16.06	1	0	1	-93.6312
16.065	1	0	1	-93.6294
16.066	1	0	1	-93.6291
16.07	1	0	1	-93.6277
16.075	1	0	1	-93.6259
16.08	1	0	1	-93.6241
16.085	1	0	1	-93.6223
16.09	1	0	1	-93.6205
16.095	1	0	1	-93.6187
16.1	1	0	1	-93.6169
16.105	1	0	1	-93.6151
16.11	1	0	1	-93.6133
16.115	1	0	1	-93.6115
16.12	1	0	1	-93.6098
16.125	1	0	1	-93.608
16.13	1	0	1	-93.6062
16.135	1	0	1	-93.6044
16.14	1	0	1	-93.6026
16.145	1	0	1	-93.6008
16.146	1	0	1	-93.6005
16.15	1	0	1	-93.599
16.155	1	0	1	-93.5972
16.16	1	0	1	-93.5954
16.165	1	0	1	-93.5937
16.17	1	0	1	-93.5919
16.175	1	0	1	-93.5901
16.18	1	0	1	-93.5883
16.185	1	0	1	-93.5865
16.19	1	0	1	-93.5847
16.195	1	0	1	-93.5829
16.2	1	0	1	-93.5811
16.205	1	0	1	-93.5794
16.21	1	0	1	-93.5776
16.215	1	0	1	-93.5758
16.22	1	0	1	-93.574
16.225	1	0	1	-93.5722
16.226	1	0	1	-93.5719
16.23	1	0	1	-93.5704
16.235	1	0	1	-93.5686
16.24	1	0	1	-93.5669
16.245	1	0	1	-93.5651
16.25	1	0	1	-93.5633
16.255	1	0	1	-93.5615
16.26	1	0	1	-93.5597
16.265	1	0	1	-93.5579
16.27	1	0	1	-93.5562
16.275	1	0	1	-93.5544
16.28	1	0	1	-93.5526
16.285	1	0	1	-93.5508
16.29	1	0	1	-93.549
16.295	1	0	1	-93.5472
16.3	1	0	1	-93.5455
16.305	1	0	1	-93.5437
16.306	1	0	1	-93.5433
16.31	1	0	1	-93.5419
16.315	1	0	1	-93.5401
16.32	1	0	1	-93.5383
16.325	1	0	1	-93.5365
16.33	1	0	1	-93.5348
16.335	1	0	1	-93.533
16.34	1	0	1	-93.5312
16.345	1	0	1	-93.5294
16.35	1	0	1	-93.5276
16.355	1	0	1	-93.5258
16.36	1	0	1	-93.5241
16.365	1	0	1	-93.5223
16.37	1	0	1	-93.5205
16.375	1	0	1	-93.5187
16.38	1	0	1	-93.5169
16.385	1	0	1	-93.5152
16.386	1	0	1	-93.5148
16.39	1	0	1	-93.5134
16.395	1	0	1	-93.5116
16.4	1	0	1	-93.5098
16.405	1	0	1	-93.508
16.41	1	0	1	-93.5063
16.415	1	0	1	-93.5045
16.42	1	0	1	-93.5027
16.425	1	0	1	-93.5009
16.43	1	0	1	-93.4992
16.435	1	0	1	-93.4974
16.44	1	0	1	-93.4956
16.445	1	0	1	-93.4938
16.45	1	0	1	-93.492
16.455	1	0	1	-93.4903
16.46	1	0	1	-93.4885
16.465	1	0	1	-93.4867
16.466	1	0	1	-93.4864
16.47	1	0	1	-93.4849
16.475	1	0	1	-93.4832
16.48	1	0	1	-93.4814
16.485	1	0	1	-93.4796
16.49	1	0	1	-93.4778
16.495	1	0	1	-93.476
16.5	1	0	1	-93.4743
16.505	1	0	1	-93.4725
16.51	1	0	1	-93.4707
16.511	1	0	1	-93.4704
16.515	1	0	1	-93.4689
16.52	1	0	1	-93.4672
16.525	1	0	1	-93.4654
16.53	1	0	1	-93.4636
16.535	1	0	1	-93.4618
16.54	1	0	1	-93.4601
16.545	1	0	1	-93.4583
16.546	1	0	1	-93.4579
16.55	1	0	1	-93.4565
16.555	1	0	1	-93.4547
16.56	1	0	1	-93.453
16.565	1	0	1	-93.4512
16.57	1	0	1	-93.4494
16.575	1	0	1	-93.4476
16.58	1	0	1	-93.4459
16.585	1	0	1	-93.4441
16.59	1	0	1	-93.4423
16.595	1	0	1	-93.4406
16.6	1	0	1	-93.4388
16.605	1	0	1	-93.437
16.61	1	0	1	-93.4352
16.615	1	0	1	-93.4335
16.62	1	0	1	-93.4317
16.625	1	0	1	-93.4299
16.626	1	0	1	-93.4296
16.63	1	0	1	-93.4282
16.635	1	0	1	-93.4264
16.64	1	0	1	-93.4246
16.645	1	0	1	-93.4228
16.65	1	0	1	-93.4211
16.655	1	0	1	-93.4193
16.66	1	0	1	-93.4175
16.665	1	0	1	-93.4158
16.67	1	0	1	-93.414
16.675	1	0	1	-93.4122
16.68	1	0	1	-93.4104
16.685	1	0	1	-93.4087
16.69	1	0	1	-93.4069
16.695	1	0	1	-93.4051
16.7	1	0	1	-93.4034
16.705	1	0	1	-93.4016
16.706	1	0	1	-93.4012
16.71	1	0	1	-93.3998
16.715	1	0	1	-93.3981
16.72	1	0	1	-93.3963
16.725	1	0	1	-93.3945
16.73	1	0	1	-93.3928
16.735	1	0	1	-93.391
16.74	1	0	1	-93.3892
16.745	1	0	1	-93.3875
16.75	1	0	1	-93.3857
16.755	1	0	1	-93.3839
16.76	1	0	1	-93.3822
16.765	1	0	1	-93.3804
16.77	1	0	1	-93.3786
16.775	1	0	1	-93.3769
16.78	1	0	1	-93.3751
16.785	1	0	1	-93.3733
16.786	1	0	1	-93.373
16.79	1	0	1	-93.3716
16.795	1	0	1	-93.3698
16.8	1	0	1	-93.368
16.805	1	0	1	-93.3663
16.81	1	0	1	-93.3645
16.815	1	0	1	-93.3627
16.82	1	0	1	-93.361
16.825	1	0	1	-93.3592
16.83	1	0	1	-93.3574
16.835	1	0	1	-93.3557
16.84	1	0	1	-93.3539
16.845	1	0	1	-93.3522
16.85	1	0	1	-93.3504
16.855	1	0	1	-93.3486
16.86	1	0	1	-93.3469
16.865	1	0	1	-93.3451
16.866	1	0	1	-93.3447
16.87	1	0	1	-93.3433
16.875	1	0	1	-93.3416
16.88	1	0	1	-93.3398
16.885	1	0	1	-93.3381
16.89	1	0	1	-93.3363
16.895	1	0	1	-93.3345
16.9	1	0	1	-93.3328
16.905	1	0	1	-93.331
16.91	1	0	1	-93.3292
16.915	1	0	1	-93.3275
16.92	1	0	1	-93.3257
16.925	1	0	1	-93.324
16.93	1	0	1	-93.3222
16.935	1	0	1	-93.3204
16.94	1	0	1	-93.3187
16.945	1	0	1	-93.3169
16.946	1	0	1	-93.3166
16.95	1	0	1	-93.3152
16.955	1	0	1	-93.3134
16.96	1	0	1	-93.3116
16.965	1	0	1	-93.3099
16.97	1	0	1	-93.3081
16.975	1	0	1	-93.3064
16.98	1	0	1	-93.3046
16.985	1	0	1	-93.3029
16.99	1	0	1	-93.3011
16.995	1	0	1	-93.2993
17	1	0	1	-93.2976
17.005	1	0	1	-93.2958
17.01	1	0	1	-93.2941
17.015	1	0	1	-93.2923
17.02	1	0	1	-93.2906
17.025	1	0	1	-93.2888
17.026	1	0	1	-93.2884
17.03	1	0	1	-93.287
17.035	1	0	1	-93.2853
17.04	1	0	1	-93.2835
17.045	1	0	1	-93.2818
17.05	1	0	1	-93.28
17.055	1	0	1	-93.2783
17.06	1	0	1	-93.2765
17.065	1	0	1	-93.2748
17.07	1	0	1	-93.273
17.075	1	0	1	-93.2712
17.08	1	0	1	-93.2695
17.085	1	0	1	-93.2677
17.09	1	0	1	-93.266
17.095	1	0	1	-93.2642
17.1	1	0	1	-93.2625
17.105	1	0	1	-93.2607
17.106	1	0	1	-93.2604
17.11	1	0	1	-93.259
17.115	1	0	1	-93.2572
17.12	1	0	1	-93.2555
17.125	1	0	1	-93.2537
17.13	1	0	1	-93.252
17.135	1	0	1	-93.2502
17.14	1	0	1	-93.2485
17.145	1	0	1	-93.2467
17.15	1	0	1	-93.2449
17.155	1	0	1	-93.2432
17.16	1	0	1	-93.2414
17.165	1	0	1	-93.2397
17.17	1	0	1	-93.2379
17.175	1	0	1	-93.2362
17.18	1	0	1	-93.2344
17.185	1	0	1	-93.2327
17.186	1	0	1	-93.2323
17.19	1	0	1	-93.2309
17.195	1	0	1	-93.2292
17.2	1	0	1	-93.2274
17.205	1	0	1	-93.2257
17.21	1	0	1	-93.2239
17.215	1	0	1	-93.2222
17.22	1	0	1	-93.2204
17.225	1	0	1	-93.2187
17.23	1	0	1	-93.217
17.235	1	0	1	-93.2152
17.24	1	0	1	-93.2135
17.245	1	0	1	-93.2117
17.25	1	0	1	-93.21
17.255	1	0	1	-93.2082
17.26	1	0	1	-93.2065
17.265	1	0	1	-93.2047
17.266	1	0	1	-93.2044
17.27	1	0	1	-93.203
17.275	1	0	1	-93.2012
17.28	1	0	1	-93.1995
17.285	1	0	1	-93.1977
17.29	1	0	1	-93.196
17.295	1	0	1	-93.1942
17.3	1	0	1	-93.1925
17.305	1	0	1	-93.1908
17.31	1	0	1	-93.189
17.315	1	0	1	-93.1873
17.32	1	0	1	-93.1855
17.325	1	0	1	-93.1838
17.33	1	0	1	-93.182
17.335	1	0	1	-93.1803
17.34	1	0	1	-93.1785
17.345	1	0	1	-93.1768
17.346	1	0	1	-93.1764
17.35	1	0	1	-93.1751
17.355	1	0	1	-93.1733
17.36	1	0	1	-93.1716
17.365	1	0	1	-93.1698
17.37	1	0	1	-93.1681
17.375	1	0	1	-93.1663
17.38	1	0	1	-93.1646
17.385	1	0	1	-93.1629
17.39	1	0	1	-93.1611
17.395	1	0	1	-93.1594
17.4	1	0	1	-93.1576
17.405	1	0	1	-93.1559
17.41	1	0	1	-93.1542
17.415	1	0	1	-93.1524
17.42	1	0	1	-93.1507
17.425	1	0	1	-93.1489
17.426	1	0	1	-93.1486
17.43	1	0	1	-93.1472
17.435	1	0	1	-93.1455
17.44	1	0	1	-93.1437
17.445	1	0	1	-93.142
17.45	1	0	1	-93.1402
17.455	1	0	1	-93.1385
17.46	1	0	1	-93.1368
17.465	1	0	1	-93.135
17.47	1	0	1	-93.1333
17.475	1	0	1	-93.1315
17.48	1	0	1	-93.1298
17.485	1	0	1	-93.1281
17.49	1	0	1	-93.1263
17.495	1	0	1	-93.1246
17.5	1	0	1	-93.1229
17.505	1	0	1	-93.1211
17.506	1	0	1	-93.1208
17.51	1	0	1	-93.1194
17.515	1	0	1	-93.1176
17.52	1	0	1	-93.1159
17.525	1	0	1	-93.1142
17.53	1	0	1	-93.1124
17.535	1	0	1	-93.1107
17.54	1	0	1	-93.109
17.545	1	0	1	-93.1072
17.55	1	0	1	-93.1055
17.555	1	0	1	-93.1038
17.56	1	0	1	-93.102
17.565	1	0	1	-93.1003
17.57	1	0	1	-93.0986
17.575	1	0	1	-93.0968
17.58	1	0	1	-93.0951
17.585	1	0	1	-93.0934
17.586	1	0	1	-93.093
17.59	1	0	1	-93.0916
17.595	1	0	1	-93.0899
17.6	1	0	1	-93.0882
17.605	1	0	1	-93.0864
17.61	1	0	1	-93.0847
17.615	1	0	1	-93.083
17.62	1	0	1	-93.0812
17.625	1	0	1	-93.0795
17.63	1	0	1	-93.0778
17.635	1	0	1	-93.076
17.64	1	0	1	-93.0743
17.645	1	0	1	-93.0726
17.65	1	0	1	-93.0709
17.655	1	0	1	-93.0691
17.66	1	0	1	-93.0674
17.665	1	0	1	-93.0657
17.666	1	0	1	-93.0653
17.67	1	0	1	-93.0639
17.675	1	0	1	-93.0622
17.68	1	0	1	-93.0605
17.685	1	0	1	-93.0587
17.69	1	0	1	-93.057
17.695	1	0	1	-93.0553
17.7	1	0	1	-93.0536
17.705	1	0	1	-93.0518
17.71	1	0	1	-93.0501
17.715	1	0	1	-93.0484
17.72	1	0	1	-93.0466
17.725	1	0	1	-93.0449
17.73	1	0	1	-93.0432
17.735	1	0	1	-93.0415
17.74	1	0	1	-93.0397
17.745	1	0	1	-93.038
17.746	1	0	1	-93.0377
17.75	1	0	1	-93.0363
17.755	1	0	1	-93.0346
17.76	1	0	1	-93.0328
17.765	1	0	1	-93.0311
17.77	1	0	1	-93.0294
17.775	1	0	1	-93.0277
17.78	1	0	1	-93.0259
17.785	1	0	1	-93.0242
17.79	1	0	1	-93.0225
17.795	1	0	1	-93.0208
17.8	1	0	1	-93.019
17.805	1	0	1	-93.0173
17.81	1	0	1	-93.0156
17.815	1	0	1	-93.0139
17.82	1	0	1	-93.0122
17.825	1	0	1	-93.0104
17.826	1	0	1	-93.0101
17.83	1	0	1	-93.0087
17.835	1	0	1	-93.007
17.84	1	0	1	-93.0053
17.845	1	0	1	-93.0035
17.85	1	0	1	-93.0018
17.855	1	0	1	-93.0001
17.86	1	0	1	-92.9984
