Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
6.72007	UE  PHY Rxed	672	0	0	1	1	0	MIB
6.72507	UE  PHY Rxed	672	5	0	1	1	0	SIB1
6.73007	UE  PHY Rxed	673	0	0	1	1	0	MIB
6.73507	UE  PHY Rxed	673	5	0	1	1	0	SIB1
6.74007	UE  PHY Rxed	674	0	0	1	1	0	MIB
6.74507	UE  PHY Rxed	674	5	0	1	1	0	SIB1
6.75007	UE  PHY Rxed	675	0	0	1	1	0	MIB
6.75507	UE  PHY Rxed	675	5	0	1	1	0	SIB1
6.76007	UE  PHY Rxed	676	0	0	1	1	0	MIB
6.76507	UE  PHY Rxed	676	5	0	1	1	0	SIB1
6.77007	UE  PHY Rxed	677	0	0	1	1	0	MIB
6.77507	UE  PHY Rxed	677	5	0	1	1	0	SIB1
6.78007	UE  PHY Rxed	678	0	0	1	1	0	MIB
6.78507	UE  PHY Rxed	678	5	0	1	1	0	SIB1
6.78607	UE  PHY Rxed	678	6	0	1	1	0	UL_DCI
6.79007	UE  PHY Rxed	679	0	0	1	1	0	MIB
6.79507	UE  PHY Rxed	679	5	0	1	1	0	SIB1
6.80007	UE  PHY Rxed	680	0	0	1	1	0	MIB
6.80507	UE  PHY Rxed	680	5	0	1	1	0	SIB1
6.81007	UE  PHY Rxed	681	0	0	1	1	0	MIB
6.81507	UE  PHY Rxed	681	5	0	1	1	0	SIB1
6.82007	UE  PHY Rxed	682	0	0	1	1	0	MIB
6.82507	UE  PHY Rxed	682	5	0	1	1	0	SIB1
6.83007	UE  PHY Rxed	683	0	0	1	1	0	MIB
6.83507	UE  PHY Rxed	683	5	0	1	1	0	SIB1
6.84007	UE  PHY Rxed	684	0	0	1	1	0	MIB
6.84507	UE  PHY Rxed	684	5	0	1	1	0	SIB1
6.85007	UE  PHY Rxed	685	0	0	1	1	0	MIB
6.85507	UE  PHY Rxed	685	5	0	1	1	0	SIB1
6.86007	UE  PHY Rxed	686	0	0	1	1	0	MIB
6.86507	UE  PHY Rxed	686	5	0	1	1	0	SIB1
6.86607	UE  PHY Rxed	686	6	0	1	1	0	UL_DCI
6.87007	UE  PHY Rxed	687	0	0	1	1	0	MIB
6.87507	UE  PHY Rxed	687	5	0	1	1	0	SIB1
6.88007	UE  PHY Rxed	688	0	0	1	1	0	MIB
6.88507	UE  PHY Rxed	688	5	0	1	1	0	SIB1
6.89007	UE  PHY Rxed	689	0	0	1	1	0	MIB
6.89507	UE  PHY Rxed	689	5	0	1	1	0	SIB1
6.90007	UE  PHY Rxed	690	0	0	1	1	0	MIB
6.90507	UE  PHY Rxed	690	5	0	1	1	0	SIB1
6.91007	UE  PHY Rxed	691	0	0	1	1	0	MIB
6.91507	UE  PHY Rxed	691	5	0	1	1	0	SIB1
6.92007	UE  PHY Rxed	692	0	0	1	1	0	MIB
6.92507	UE  PHY Rxed	692	5	0	1	1	0	SIB1
6.93007	UE  PHY Rxed	693	0	0	1	1	0	MIB
6.93507	UE  PHY Rxed	693	5	0	1	1	0	SIB1
6.94007	UE  PHY Rxed	694	0	0	1	1	0	MIB
6.94507	UE  PHY Rxed	694	5	0	1	1	0	SIB1
6.94607	UE  PHY Rxed	694	6	0	1	1	0	UL_DCI
6.95007	UE  PHY Rxed	695	0	0	1	1	0	MIB
6.95507	UE  PHY Rxed	695	5	0	1	1	0	SIB1
6.96007	UE  PHY Rxed	696	0	0	1	1	0	MIB
6.96507	UE  PHY Rxed	696	5	0	1	1	0	SIB1
6.97007	UE  PHY Rxed	697	0	0	1	1	0	MIB
6.97507	UE  PHY Rxed	697	5	0	1	1	0	SIB1
6.98007	UE  PHY Rxed	698	0	0	1	1	0	MIB
6.98507	UE  PHY Rxed	698	5	0	1	1	0	SIB1
6.99007	UE  PHY Rxed	699	0	0	1	1	0	MIB
6.99507	UE  PHY Rxed	699	5	0	1	1	0	SIB1
7.00007	UE  PHY Rxed	700	0	0	1	1	0	MIB
7.00507	UE  PHY Rxed	700	5	0	1	1	0	SIB1
7.01007	UE  PHY Rxed	701	0	0	1	1	0	MIB
7.01507	UE  PHY Rxed	701	5	0	1	1	0	SIB1
7.02007	UE  PHY Rxed	702	0	0	1	1	0	MIB
7.02507	UE  PHY Rxed	702	5	0	1	1	0	SIB1
7.02607	UE  PHY Rxed	702	6	0	1	1	0	UL_DCI
7.03007	UE  PHY Rxed	703	0	0	1	1	0	MIB
7.03507	UE  PHY Rxed	703	5	0	1	1	0	SIB1
7.04007	UE  PHY Rxed	704	0	0	1	1	0	MIB
7.04507	UE  PHY Rxed	704	5	0	1	1	0	SIB1
7.05007	UE  PHY Rxed	705	0	0	1	1	0	MIB
7.05507	UE  PHY Rxed	705	5	0	1	1	0	SIB1
7.06007	UE  PHY Rxed	706	0	0	1	1	0	MIB
7.06507	UE  PHY Rxed	706	5	0	1	1	0	SIB1
7.07007	UE  PHY Rxed	707	0	0	1	1	0	MIB
7.07507	UE  PHY Rxed	707	5	0	1	1	0	SIB1
7.08007	UE  PHY Rxed	708	0	0	1	1	0	MIB
7.08507	UE  PHY Rxed	708	5	0	1	1	0	SIB1
7.09007	UE  PHY Rxed	709	0	0	1	1	0	MIB
7.09507	UE  PHY Rxed	709	5	0	1	1	0	SIB1
